,J1,J2,J3,J4,J5,J6
5663,-0.5309645533561707,-0.4252286255359649,-2.000737190246582,-1.875541090965271,1.355873465538025,0.785758376121521
5664,-0.5305268168449402,-0.425201803445816,-2.000783920288086,-1.875508189201355,1.355645775794983,0.7861097455024719
5665,-0.5300888419151306,-0.4251749813556671,-2.000831365585327,-1.8754748106002808,1.3554179668426514,0.786461353302002
5666,-0.5296506285667419,-0.4251480400562286,-2.0008785724639893,-1.875442385673523,1.3551900386810305,0.7868130207061768
5667,-0.5292121767997742,-0.4251212477684021,-2.0009255409240723,-1.8754099607467647,1.3549621105194092,0.787165105342865
5668,-0.5287730097770691,-0.4250942468643188,-2.0009727478027344,-1.8753775358200075,1.35473370552063,0.787517786026001
5669,-0.5283340811729431,-0.4250675439834595,-2.0010194778442383,-1.875345587730408,1.35450541973114,0.7878702282905579
5670,-0.5278946757316589,-0.4250406324863434,-2.0010664463043213,-1.875313639640808,1.3542767763137815,0.7882230877876282
5671,-0.5274550318717957,-0.4250138700008392,-2.0011134147644043,-1.8752816915512085,1.3540481328964231,0.7885761857032776
5672,-0.5270151495933533,-0.4249870181083679,-2.001160144805908,-1.875250220298767,1.3538193702697754,0.7889294624328613
5673,-0.5265747904777527,-0.424960196018219,-2.0012073516845703,-1.8752187490463257,1.3535903692245483,0.7892833352088928
5674,-0.526134192943573,-0.4249332547187805,-2.001254081726074,-1.8751877546310425,1.3533611297607422,0.7896373867988586
5675,-0.5256935954093933,-0.4249066412448883,-2.001300573348999,-1.8751567602157595,1.353131890296936,0.7899913787841797
5676,-0.5252525210380554,-0.4248797595500946,-2.001347541809082,-1.8751262426376345,1.3529025316238403,0.7903458476066589
5677,-0.5248114466667175,-0.424852967262268,-2.001394271850586,-1.875095248222351,1.3526729345321655,0.790700376033783
5678,-0.5243696570396423,-0.4248261153697967,-2.0014407634735107,-1.8750652074813845,1.3524432182312012,0.79105544090271
5679,-0.5239278674125671,-0.4247993528842926,-2.001487493515014,-1.8750346899032595,1.3522132635116575,0.791410505771637
5680,-0.5234858393669128,-0.4247726202011108,-2.0015339851379395,-1.8750046491622925,1.3519833087921145,0.7917659282684326
5681,-0.5230433344841003,-0.4247458279132843,-2.0015804767608643,-1.874975085258484,1.3517531156539917,0.7921216487884521
5682,-0.5226005911827087,-0.4247190058231354,-2.001627206802368,-1.8749455213546755,1.3515228033065796,0.7924777865409851
5683,-0.522157609462738,-0.4246922135353088,-2.001673698425293,-1.8749159574508667,1.351292371749878,0.7928341031074524
5684,-0.5217143893241882,-0.4246655106544494,-2.0017201900482178,-1.8748868703842163,1.3510617017745972,0.7931904792785645
5685,-0.5212709307670593,-0.4246388077735901,-2.0017666816711426,-1.874857783317566,1.3508309125900269,0.7935472130775452
5686,-0.5208269953727722,-0.4246120154857635,-2.0018129348754883,-1.8748291730880735,1.3505998849868774,0.7939043641090393
5687,-0.5203830599784851,-0.4245853424072265,-2.001859188079834,-1.874800562858581,1.3503689765930176,0.7942614555358887
5688,-0.5199386477470398,-0.4245584905147552,-2.001905679702759,-1.8747719526290891,1.350137710571289,0.7946189641952515
5689,-0.5194939970970154,-0.4245318472385406,-2.0019516944885254,-1.8747442960739136,1.349906325340271,0.7949767708778381
5690,-0.5190488696098328,-0.4245050251483917,-2.00199818611145,-1.87471616268158,1.3496745824813845,0.7953352928161621
5691,-0.5186039805412292,-0.4244784414768219,-2.002044200897217,-1.8746880292892456,1.3494430780410769,0.7956932783126831
5692,-0.5181586146354675,-0.4244517087936401,-2.0020904541015625,-1.8746603727340696,1.34921133518219,0.7960517406463623
5693,-0.5177127718925476,-0.424424946308136,-2.002136468887329,-1.874633193016052,1.348979353904724,0.7964106798171997
5694,-0.5172669291496277,-0.4243983924388885,-2.002182483673096,-1.874606013298035,1.3487472534179688,0.7967696785926819
5695,-0.5168206095695496,-0.4243716299533844,-2.0022284984588623,-1.8745793104171755,1.3485150337219238,0.7971289157867432
5696,-0.5163738131523132,-0.4243448972702026,-2.002274513244629,-1.874552607536316,1.3482824563980105,0.7974889278411865
5697,-0.5159270167350769,-0.424318253993988,-2.0023202896118164,-1.8745263814926147,1.3480499982833862,0.797848641872406
5698,-0.5154799818992615,-0.4242915511131286,-2.002366304397583,-1.8744996786117556,1.347817301750183,0.7982087135314941
5699,-0.5150327086448669,-0.4242649376392364,-2.0024123191833496,-1.8744734525680544,1.3475844860076904,0.7985690236091614
5700,-0.5145851969718933,-0.4242382645606994,-2.002458333969116,-1.874447226524353,1.3473514318466189,0.7989296317100525
5701,-0.5141372084617615,-0.4242115914821625,-2.002504110336304,-1.87442147731781,1.347118258476257,0.7992905974388123
5702,-0.5136889815330505,-0.4241849780082702,-2.002549648284912,-1.8743962049484253,1.346885085105896,0.7996518015861511
5703,-0.5132405161857605,-0.4241583347320556,-2.0025954246521,-1.8743709325790403,1.346651554107666,0.8000131249427795
5704,-0.5127918124198914,-0.4241317212581634,-2.002641201019287,-1.874345660209656,1.346418023109436,0.8003748059272766
5705,-0.5123428702354431,-0.4241050779819488,-2.0026867389678955,-1.8743208646774288,1.3461843729019165,0.8007367849349976
5706,-0.5118934512138367,-0.424078494310379,-2.002732276916504,-1.8742960691452024,1.3459503650665283,0.8010990619659424
5707,-0.5114437937736511,-0.4240518808364868,-2.0027780532836914,-1.8742717504501345,1.3457162380218506,0.8014616370201111
5708,-0.5109941363334656,-0.4240252077579498,-2.0028233528137207,-1.874247431755066,1.3454822301864624,0.801824152469635
5709,-0.5105440020561218,-0.4239986836910248,-2.002869129180908,-1.8742231130599976,1.3452478647232056,0.8021871447563171
5710,-0.5100938677787781,-0.4239721298217773,-2.002914428710937,-1.8741992712020876,1.3450134992599487,0.802550196647644
5711,-0.5096432566642761,-0.4239455461502075,-2.002959728240967,-1.8741759061813357,1.3447790145874023,0.8029137253761292
5712,-0.509192168712616,-0.4239189326763153,-2.003005266189575,-1.8741520643234253,1.3445441722869873,0.8032775521278381
5713,-0.5087410807609558,-0.4238923788070678,-2.0030503273010254,-1.8741291761398315,1.3443092107772827,0.8036413788795471
5714,-0.5082895159721375,-0.423865795135498,-2.003095865249634,-1.87410581111908,1.3440741300582886,0.8040058016777039
5715,-0.5078379511833191,-0.4238393008708954,-2.003141164779663,-1.8740829229354856,1.3438390493392944,0.8043702244758606
5716,-0.5073859095573425,-0.4238127768039703,-2.0031862258911133,-1.874060034751892,1.3436036109924316,0.8047349452972412
5717,-0.5069336295127869,-0.4237861335277557,-2.0032315254211426,-1.8740376234054563,1.3433681726455688,0.8051000833511353
5718,-0.5064813494682312,-0.4237596094608307,-2.003276824951172,-1.874015212059021,1.3431326150894165,0.805465042591095
5719,-0.5060283541679382,-0.423733115196228,-2.003321647644043,-1.873993277549744,1.342896819114685,0.8058307766914368
5720,-0.5055753588676453,-0.4237066805362701,-2.003366708755493,-1.8739718198776243,1.342660903930664,0.8061965703964233
5721,-0.5051218867301941,-0.4236800968647003,-2.003411769866944,-1.8739498853683472,1.342424750328064,0.8065628409385681
5722,-0.5046684145927429,-0.4236535727977752,-2.0034568309783936,-1.873928427696228,1.342188596725464,0.8069289326667786
5723,-0.5042144656181335,-0.4236270189285278,-2.003501892089844,-1.873907446861267,1.3419523239135742,0.8072955012321472
5724,-0.5037602782249451,-0.4236006140708923,-2.003546714782715,-1.8738864660263064,1.341715693473816,0.8076624274253845
5725,-0.5033058524131775,-0.423574149608612,-2.003591537475586,-1.8738654851913448,1.3414791822433472,0.8080294728279114
5726,-0.5028511881828308,-0.4235477745532989,-2.003636121749878,-1.873845458030701,1.3412423133850098,0.8083967566490173
5727,-0.502396285533905,-0.4235211610794067,-2.003681182861328,-1.873824954032898,1.3410054445266724,0.8087643980979919
5728,-0.501940906047821,-0.4234946966171264,-2.003726005554199,-1.8738044500350952,1.340768337249756,0.8091323971748352
5729,-0.5014855265617371,-0.4234683811664581,-2.003770589828491,-1.873784422874451,1.3405312299728394,0.8095003366470337
5730,-0.5010296702384949,-0.4234417974948883,-2.003815174102783,-1.8737648725509644,1.3402937650680542,0.8098688721656799
5731,-0.5005735754966736,-0.4234154224395752,-2.003859758377075,-1.873745322227478,1.3400561809539795,0.810237467288971
5732,-0.5001172423362732,-0.4233889281749725,-2.003904342651367,-1.87372624874115,1.3398185968399048,0.8106064200401306
5733,-0.4996606409549713,-0.4233625829219818,-2.003948926925659,-1.873706698417664,1.339580774307251,0.8109756112098694
5734,-0.4992038309574127,-0.4233360886573791,-2.003993511199951,-1.8736881017684937,1.3393428325653076,0.8113450407981873
5735,-0.498746782541275,-0.423309713602066,-2.004037857055664,-1.873669505119324,1.3391048908233645,0.8117145895957947
5736,-0.4982892572879791,-0.4232832491397857,-2.004082441329956,-1.8736509084701536,1.3388665914535522,0.8120846748352051
5737,-0.4978314936161041,-0.4232568442821502,-2.004126787185669,-1.873632788658142,1.338628172874451,0.812454879283905
5738,-0.4973737299442291,-0.4232304394245147,-2.004171133041382,-1.873614192008972,1.3383896350860596,0.8128252029418945
5739,-0.4969154894351959,-0.4232040643692016,-2.004215717315674,-1.8735965490341189,1.338150978088379,0.8131959438323975
5740,-0.4964567720890045,-0.4231776595115661,-2.0042595863342285,-1.8735793828964236,1.3379120826721191,0.8135671019554138
5741,-0.4959982931613922,-0.4231513738632202,-2.0043039321899414,-1.8735617399215696,1.337673306465149,0.8139381408691406
5742,-0.4955393373966217,-0.4231249690055847,-2.004348039627075,-1.8735445737838743,1.33743417263031,0.8143095374107361
5743,-0.4950801432132721,-0.4230986833572387,-2.004392147064209,-1.8735278844833372,1.3371950387954712,0.8146811723709106
5744,-0.4946204721927643,-0.423072338104248,-2.0044362545013428,-1.873510718345642,1.3369556665420532,0.8150533437728882
5745,-0.4941605627536773,-0.4230459332466125,-2.004480361938477,-1.873494029045105,1.3367160558700562,0.8154256343841553
5746,-0.4937006533145904,-0.4230196475982666,-2.0045244693756104,-1.873477816581726,1.336476445198059,0.8157980442047119
5747,-0.4932400286197662,-0.4229931533336639,-2.004568338394165,-1.8734620809555051,1.3362364768981934,0.8161709904670715
5748,-0.492779403924942,-0.4229669272899627,-2.00461220741272,-1.873446345329285,1.3359965085983276,0.8165441751480103
5749,-0.4923187792301178,-0.4229406714439392,-2.004656314849853,-1.8734301328659055,1.335756540298462,0.8169170618057251
5750,-0.4918576776981354,-0.4229143857955932,-2.004700183868408,-1.873414397239685,1.335516333580017,0.8172906637191772
5751,-0.4913960993289947,-0.4228880107402801,-2.004743814468384,-1.8733996152877808,1.3352758884429932,0.8176645636558533
5752,-0.4909345209598541,-0.4228618144989013,-2.0047876834869385,-1.8733848333358765,1.3350354433059692,0.8180385231971741
5753,-0.4904724657535553,-0.4228354394435882,-2.004831314086914,-1.873370051383972,1.3347947597503662,0.8184128999710083
5754,-0.4900101721286773,-0.4228091537952423,-2.0048751831054688,-1.8733547925949097,1.3345540761947632,0.8187875747680664
5755,-0.4895478785037994,-0.4227830469608307,-2.004918336868286,-1.8733409643173216,1.334313154220581,0.8191622495651245
5756,-0.4890848696231842,-0.4227566421031952,-2.004962205886841,-1.873326659202576,1.3340719938278198,0.8195375800132751
5757,-0.4886218607425689,-0.4227303564548492,-2.0050058364868164,-1.873312830924988,1.333830714225769,0.8199129104614258
5758,-0.4881586134433746,-0.4227041006088257,-2.005049228668213,-1.8732990026474,1.3335894346237185,0.8202885389328003
5759,-0.4876948893070221,-0.4226778745651245,-2.0050926208496094,-1.8732856512069704,1.3333477973937988,0.8206645250320435
5760,-0.4872314035892486,-0.4226517975330353,-2.005136251449585,-1.8732722997665403,1.333106279373169,0.8210403323173523
5761,-0.4867672026157379,-0.4226255416870117,-2.005179643630981,-1.8732589483261108,1.33286452293396,0.8214169144630432
5762,-0.486302763223648,-0.4225993156433105,-2.005222797393799,-1.8732465505599976,1.332622528076172,0.8217936158180237
5763,-0.4858380854129791,-0.4225730895996094,-2.0052661895751958,-1.873233675956726,1.3323804140090942,0.8221704959869385
5764,-0.4853731691837311,-0.4225468337535858,-2.005309581756592,-1.8732212781906128,1.332138180732727,0.8225478529930115
5765,-0.484908252954483,-0.4225207567214966,-2.0053529739379883,-1.8732088804244995,1.3318960666656494,0.8229249715805054
5766,-0.4844428598880768,-0.4224945604801178,-2.0053958892822266,-1.8731969594955444,1.3316535949707031,0.8233025670051575
5767,-0.4839769899845123,-0.4224683046340942,-2.005439281463623,-1.8731850385665891,1.3314107656478882,0.8236806392669678
5768,-0.4835111200809479,-0.4224421381950378,-2.0054821968078613,-1.873174071311951,1.3311680555343628,0.8240587711334229
5769,-0.4830447733402252,-0.4224160015583038,-2.0055253505706787,-1.873162150382996,1.3309251070022583,0.8244374394416809
5770,-0.4825784265995025,-0.4223898649215698,-2.005568027496338,-1.8731516599655151,1.3306820392608645,0.8248159885406494
5771,-0.4821116030216217,-0.4223637282848358,-2.0056111812591557,-1.8731406927108765,1.3304389715194702,0.8251950740814209
5772,-0.4816447794437408,-0.4223375618457794,-2.0056543350219727,-1.8731297254562376,1.330195665359497,0.8255740404129028
5773,-0.4811774790287018,-0.4223115146160126,-2.005697011947632,-1.873119235038757,1.3299521207809448,0.8259535431861877
